cashConversionCycle,priceBookValueRatio,weightedAverageShsOutDil,returnOnCapitalEmployed,debtRatio,researchAndDevelopmentExpenses,marketCap,accountsPayables,operatingCycle,fiveYRevenueGrowthPerShare,priceCashFlowRatio,averageReceivables,interestCoverage,calendarYear,netCashProvidedByOperatingActivities,netIncome,workingCapital,incomeBeforeTax,operatingCashFlow,netCashUsedForInvestingActivites,sellingAndMarketingExpenses,operatingExpenses,tenYRevenueGrowthPerShare,stockBasedCompensation,revenue,netIncomePerShare,netChangeInCash,evToOperatingCashFlow,priceToSalesRatio,operatingCashFlowGrowth,cashAtBeginningOfPeriod,otherFinancingActivites,ptbRatio,operatingIncome,daysOfInventoryOutstanding,assetGrowth,revenueGrowth,shareholdersEquityPerShare,generalAndAdministrativeExpenses,daysOfInventoryOnHand,weightedAverageShsOut,stockBasedCompensationToRevenue,bookValueperShareGrowth,sellingGeneralAndAdministrativeExpenses,costAndExpenses,epsdiluted,ebitda,assetTurnover,ebitPerRevenue,grossProfit,Layoffs,Ticker,Company Name
26.21054499644499,4.181892638870881,139497535.66666666,0.1566666160280548,0.4832098062296621,0.0,830021906780.17,0.0,37.035017537403405,0.3920177723083973,16.15656545557586,0.0,1237.78717103309,2020.0,51562000000.0,43788000000.0,144363666666.66666,43788000000.0,51562000000.0,-1557333333.3333333,0.0,98779666666.66669,0.7561607804476543,616333333.3333334,176538333333.33334,223.1744233776712,31351333333.33333,13.084571101214516,4.701609328480526,0.0415046862291135,151305333333.33334,1556000000.0,4.181892638870881,40263666666.66666,37.035017537403405,0.0674285686742326,0.0590445191274235,1428.1092814847534,0.0,37.035017537403405,139204557.66666666,0.0034694709982825,0.0572682455571662,0.0,136273666666.66669,222.74666666666667,64867000000.0,0.4580182553260432,0.2280372683012681,139044333333.33334,0,TMICY,Trend Micro Incorporated
-5.890930899072766,5.971634512411155,192300000.0,0.0556857697712977,0.7388648549885171,0.0,36098939400.0,308000000.0,82.04902226221536,0.5210978591908407,18.59884113193964,2591300000.0,2.6649015083836503,2021.0,2387000000.0,788333333.3333334,-4400000.0,954666666.6666666,2387000000.0,-1635000000.0,0.0,3168333333.333333,0.993984315686088,153000000.0,13214333333.333334,2.914826057582997,126333333.33333331,24.72230822000061,2.9133110394437125,0.2174899232548155,1339000000.0,2698000000.0,5.971634512411155,1307666666.6666667,0.0,0.0292686479116794,0.0948281957928631,31.48256510712464,0.0,0.0,190066666.66666663,0.0116199341775545,-0.0002235471481356,1941333333.3333333,11496666666.666666,4.066666666666666,2602000000.0,0.5063483014139301,0.0861690776899992,4509333333.333333,0,IQV,IQVIA Holdings Inc.
128.3808259227147,0.9221753279945908,58613345.333333336,-0.0412995967340111,0.552401336026327,1908966.0,58907463.26,1418333.3333333333,229.8282585888188,0.7254980661515823,0.1873612034608018,22624676.166666668,-1.6558232907753496,2021.0,-1158000.0,-11232515.333333334,45709063.0,-10386573.666666666,-1158000.0,-15392000.0,0.0,44497060.66666666,7.377361910027125,1647000.0,153949618.0,-0.2113391585582731,2980000.0,9.020025417945911,0.6604378678333827,0.3020170114067947,4877666.666666667,11463333.333333334,0.9221753279945908,-4076666.6666666665,146.9196136977523,2.087997629993893,1.0776833593812658,1.1069285341488004,42588094.66666666,146.9196136977523,58613345.333333336,0.0148656723031127,7.692348091719729,42588094.66666666,158026323.33333334,-0.2037139999999999,1447062.3333333333,0.815093286556173,-0.0772167320183574,40420355.333333336,0,BOXL,Boxlight Corporation
433.4744455667778,1.3394088597367906,84022.5,-1.424226743710406,0.5431327233872131,5650666.666666667,14109618.35,162666.66666666666,598.7764061180327,-0.938187949622204,-1.361174027325722,163166.66666666666,-435.7243323932555,2021.0,-12960333.333333334,-13558666.666666666,10837000.0,-13556333.333333334,-12960333.333333334,-64666.66666666666,4412333.333333333,14509333.333333334,-0.9405310879975852,1443666.6666666667,4103333.3333333335,-161.36947444632884,866333.3333333334,-0.7042948372287041,4.809131839166788,-0.1942763680880482,6940333.333333333,4140666.6666666665,1.3394088597367906,-13614000.0,580.6232869724489,0.6609908779486959,0.5594354622164276,88.44456346018428,4446333.333333333,580.6232869724489,84022.5,0.4022196144289368,-0.0827441599613934,8858666.666666666,17717333.333333332,-161.3687006456604,-12690000.0,0.2813062556973159,-3.939057571687583,895333.3333333334,0,WISA,"WiSA Technologies, Inc."
0.0,1.9516194436014165,35075924.0,-0.00082826408015,0.429263102327653,49418000.0,135042307.4,-677000.0,0.0,0.0,-2318.8403832615004,0.0,-86.37044745057231,2022.0,-58237000.0,-81580000.0,66467000.0,-81582000.0,-58237000.0,31133000.0,0.0,83002000.0,0.0,19831000.0,0.0,-0.0023258118588693,-577000.0,-2092.661150127926,0.0,0.9992343180951628,81334000.0,0.0,1.9516194436014165,-83002000.0,0.0,-0.3459251826195794,-1.0,1.972720661613932,33584000.0,0.0,35075924.0,0.0,-0.5136472871443746,33584000.0,83002000.0,-0.0023,-77853000.0,0.0,0.0,0.0,1,FREQ,"Frequency Therapeutics, Inc."
116.40773271199708,2.896144280593361,14933500.0,0.069015486418516,0.608426741149484,32319000.0,516290074.9166667,3070000.0,159.1524228786178,0.6153570822354614,45.44439398940181,52979000.0,6.115308747343593,2021.0,18612000.0,18375333.33333333,111896666.66666669,21856666.666666668,18612000.0,-48360000.0,18172666.666666668,102071333.33333331,2.703047727766728,4261333.333333333,424399333.3333333,1.2517467626034908,5732666.666666667,62.62272937581275,1.2318768362557218,-0.3458929023372439,19670000.0,49241000.0,2.896144280593361,26892000.0,109.54865324276004,0.2465721485832597,0.1116996982175774,12.339777099366673,43799000.0,109.54865324276004,14701166.666666666,0.0100262276509607,0.1851910303662536,61971666.66666666,397507333.3333333,1.2333333333333334,46597333.333333336,0.920712252576683,0.0633800639172658,128963333.33333331,0,AMOT,Allied Motion Technologies Inc.
15.309178689449917,176346.78633494556,5024739.0,-100396.173617017,0.5692135798261004,0.0,24770423.58666667,866496.4276666666,36.93337723551589,0.0,-2009.326789711252,2855663.4615373337,-7.43311896880283,2020.0,-566691.7633333333,-2224367.0,120858.65966,-2656758.333333333,-566691.7633333333,-35434.81933333333,0.0,8094829.666666667,0.0,771.7083333333334,31528480.0,-0.4238669731561278,-103658.30566666668,-2008.0859046407209,0.8638031991107566,-9.269285466266288,369433.6666666667,7319762.8,176346.78633494556,-3792937.6666666665,7.752162937230351e-06,1.4029295216357152,0.299436199515035,0.8660850667383645,6370603.0,7.752162937230351e-06,5024739.0,1.703112031943507e-05,-0.2417166295926158,6370603.0,35321417.666666664,-0.423605,-622786.6750000002,503221.0133768572,-0.093892039754112,4301892.0,0,ISUN,"iSun, Inc."
-22.008978713668043,9.592328522198049,326360333.3333333,-0.7291563776101398,0.7548200791503586,892616333.3333334,10861843706.666666,21451333.33333333,0.0,3.98846639349683,-52.91090783094585,0.0,-50.07596292454365,2021.0,-572635000.0,-1448909000.0,94152333.33333331,-1458054666.6666667,-572635000.0,397828000.0,453083000.0,2828361666.6666665,5.791751328698749,680378000.0,3222713000.0,-4.438363130561093,-57547666.66666666,-55.62489636005071,3.86606975514929,-4.150543044710292,511381000.0,209110666.66666663,9.592328522198049,-1449910000.0,0.0,-0.0677167626570685,0.0957114116153873,3.643471003175151,1049315000.0,0.0,326360333.3333333,0.2161477286615057,-0.4983292438799757,1502398000.0,4672623000.0,-4.366666666666667,-1272872666.6666667,0.6920673759726058,-0.4861283638925329,1378451666.6666667,0,LYFT,"Lyft, Inc."
14.491077433764708,-0.5127933619558988,4537994.466666667,-0.1114765005801988,1.0294894939345278,14315666.666666666,1689758653.7928343,58596333.333333336,53.67483006183864,4.69616453994725,105.35997624637788,358854833.3333333,-8.167014725088832,2020.0,-719666.6666666666,-66521666.66666666,165508333.33333334,-50416000.0,-719666.6666666666,-95004333.33333331,0.0,216051666.66666663,4.69616453994725,72132666.66666667,2887292666.6666665,-19.20951546918456,4521666.666666667,104.95012801977325,0.7602039644387636,-1.420157082969946,82625666.66666667,161233666.66666666,-0.5127933619558988,-57634333.333333336,0.0,0.3723122555915767,0.4031113727179807,54.63750351426407,201736000.0,0.0,3188941.1333333333,0.0268921501169462,0.6319487657185238,201736000.0,2926549666.6666665,-11.615924725767783,-7130666.666666667,2.8535658338347294,-0.0162627505288998,176794666.66666666,0,QH,Quhuo Limited
429.9653192879053,-2.048188593086569,2493545.0,2.416108983089488,0.7023251111543609,161000.0,130670722.07999998,-1924333.3333333333,523.8462698610701,583298.890246929,-1526.333427714629,74959833.33333333,-6.69508997294875,2009.0,-1072333.3333333333,-14154666.666666666,27154333.33333333,-13161333.333333334,-1072333.3333333333,0.0,151333.33333333334,13563000.0,658891.946098358,0.0,69875333.33333333,-5.603036203937358,-974333.3333333334,-1591.234860029995,2.1136076642553348,-1.9758069556799065,1134666.6666666667,933000.0,-2.048188593086569,-8949000.0,0.0,0.0552802729416703,-0.2559284998091997,11.588716802132785,392666.6666666667,0.0,2493545.0,0.0,-0.2681234612186308,1423000.0,74845333.33333333,-5.6000223333333325,-12041000.0,0.765182040105597,-0.4331912832514781,8593000.0,0,ORSX,Orsus Xelent Technologies Inc.
63.28534555853146,0.4148525201820857,45704805.0,-0.445087818653229,0.2547352237786129,64912000.0,90495513.9,3089000.0,154.03935449522024,2.2962088909964065,-1.2885041775233863,17555000.0,-574.7810945273632,2022.0,-70233000.0,-113315000.0,166568000.0,-113275000.0,-70233000.0,52537000.0,0.0,128881000.0,2.2962088909964065,19433000.0,65047000.0,-2.479279804388182,-16457000.0,-0.60382603476998,1.3912327071194674,0.0084006325182131,107375000.0,1366000.0,0.4148525201820857,-115531000.0,60.65564732963228,-0.261842795464633,-0.2391629821975811,4.772780454921534,0.0,60.65564732963228,45704805.0,0.2987532092179501,-0.4712751000537426,63969000.0,180578000.0,-2.48,-104585000.0,0.222230953194397,-1.776115731701693,13350000.0,1,PSNL,"Personalis, Inc."
75.86034037910413,1.563388985882519,307666666.6666667,0.0673411130019065,0.5959515903210538,2275666666.6666665,16896716000.0,46666666.66666666,138.82918169957014,-0.0589346782172268,9.655881905191809,2082600000.0,3.464160153919845,2021.0,1534000000.0,690333333.3333334,4917400000.0,1001333333.3333334,1534000000.0,-559666666.6666666,0.0,3415000000.0,0.269578757433154,317333333.3333333,17483666666.666668,1.2702209807579083,-376000000.0,13.510808259900958,0.9386996511622668,0.2755194059986624,3291000000.0,680333333.3333334,1.563388985882519,1315333333.3333333,94.75153683532557,-0.0012245771821075,0.0439196523255848,35.865900901244835,0.0,94.75153683532557,305000000.0,0.0182539932369007,0.0500145735668616,1125000000.0,16173333333.333334,2.19,2546000000.0,0.6699955340117523,0.0799548110900765,4725333333.333333,0,WDC,Western Digital Corporation
589.5235815475249,0.5863901453158298,189082654.66666663,-0.483740889717067,0.2344193383796061,36266.66666666666,2654820.342466667,59599.333333333336,860.3134291255142,-0.8355309166023005,-0.7388469778747275,749838.0,-2842.3725777641,2021.0,-2634901.333333333,-2447363.6666666665,251732.3333333333,-2453495.333333333,-2634901.333333333,347346.6666666667,0.0,1740920.3333333333,0.0,0.0,1163811.3333333333,-0.0793213499261849,-493509.0,-0.4577556851188698,19.46739596706348,-0.9729328875120354,1384021.3333333333,1050385.0,0.5863901453158298,-2208340.333333333,0.0,0.0863747970009365,7.910507099434212,0.1960803047192178,1704653.6666666667,0.0,164156511.0,0.0,-0.6291803566647958,1704653.6666666667,3372151.6666666665,-0.0791999999999999,-665720.3333333334,0.2040446019065015,-10.586639828896764,-467420.0,0,ABQQ,AB International Group Corp.
122.31638944503275,1.0000792645170442,511933793.3333333,-0.0015217821114759,0.4301068566708754,0.0,9484362909.566666,1447333.3333333333,197.49369049734395,-0.1899964183943682,30.177461124510035,753617666.6666666,5.130851684806858,2021.0,365522333.3333333,-1445652666.6666667,-223699333.3333333,-122419666.66666669,365522333.3333333,-2326442666.6666665,0.0,274976333.3333333,-0.1899964183943682,54217000.0,1043647000.0,-0.2930139939812042,64289666.66666666,42.88661408439622,5.1750159845347765,0.6809298220842918,115049000.0,2101362666.6666667,1.0000792645170442,-28058333.33333333,0.0,1.008596750902237,-0.0720879071174511,20.09523467480358,184585333.3333333,0.0,511100460.0,0.0153345598194717,1.0372324503209085,-29744333.33333333,616718333.3333334,-2.3666666666666667,193320000.0,0.0585818837699046,-0.01470192097883,701905000.0,0,CLVT,Clarivate Plc
140.03652724391353,6.137039013830176,629222996.0,0.3257610083396358,0.307062084533053,138390666666.66666,6820373573725.348,0.0,184.00700037279776,1.33837623669682,32.84590573349074,0.0,324.28084415584414,2021.0,227464000000.0,288407666666.6667,736022000000.0,386120666666.6667,227464000000.0,-19318333333.33333,0.0,257152333333.3333,2.033455580389992,0.0,1510064333333.3333,461.9464772802942,34338000000.0,31.899665426355423,4.353539047116905,0.2846884367917898,248862000000.0,-799333333.3333334,6.137039013830176,385749333333.3333,184.00700037279776,0.1535245451236873,0.1850790030499718,1707.864382193213,0.0,184.00700037279776,625654666.6666666,0.0,0.179825516901929,0.0,1124313666666.6667,459.3199546539602,419751333333.3333,0.9736747032977112,0.2462575833006394,642903000000.0,0,TOELY,Tokyo Electron Limited
-293.6168942977542,6.326698289794828,345047873.0,0.0130920362929078,0.4812717186078145,47009666.66666666,34613545165.38836,22503333.33333333,154.29669600887703,15.016532431198554,365.8813181122003,558757833.3333334,0.6001880100036759,2020.0,590194000.0,-47122666.66666666,2703121333.333333,27795666.666666668,590194000.0,-3414293000.0,78747333.33333333,511288000.0,15.016532431198554,178105333.33333334,1845454666.6666667,-0.1752009857412806,1698766333.3333333,382.1276947773122,26.396337414629205,6.2416935812746885,2725335333.333333,1904259666.6666667,6.326698289794828,213773000.0,0.0,1.932556770922485,3.121906071719288,22.92156482348908,385531000.0,0.0,342260522.6666667,0.1027054586755276,1.7602550900191236,464278333.3333333,1631681666.6666667,-0.182,651498333.3333334,0.1249449065969512,0.0597909456078165,725061000.0,0,CD,Chindata Group Holdings Limited
55.64485258869604,1.2564725323556691,255973333.3333333,0.0526420587723454,0.7650081670455764,0.0,6492302500.0,-602000000.0,84.64515304095477,0.1482637866152335,23.64630262899088,4355166666.666667,3.1672615710732965,2021.0,1325000000.0,-1595333333.3333333,581000000.0,-1144333333.3333333,1325000000.0,822666666.6666666,0.0,3717666666.6666665,-0.3257696087550016,75000000.0,17857000000.0,-6.14145923025534,-75666666.66666667,36.283730903377005,0.3740141533590399,3.491869344079735,3182000000.0,5691666666.666667,1.2564725323556691,833000000.0,0.0,-0.1197986771654548,-0.0778798537272476,20.309510146754874,0.0,0.0,254243333.3333333,0.0042805943260984,-0.1655901587019954,1841333333.3333333,17607666666.666668,-6.159999999999999,2729666666.6666665,0.7882996105953719,0.0464462021154587,3967000000.0,0,DXC,DXC Technology Company
0.0,-3.62978559029666,407535522.6666667,0.1781544928710828,27.059431039864634,0.0,14306773.8234,-216532.0,0.0,0.0,-17.30357777669644,19509.33333333333,-0.4533002990798476,2021.0,-840123.0,-1515155.3333333333,-4126124.3333333335,-1515155.3333333333,-840123.0,-1757.0,0.0,734035.6666666666,0.0,133842.66666666666,0.0,-0.0037029445033891,-4276.333333333333,-20.9339958436847,0.0,-0.0280596805607499,136310.66666666666,636867.6666666666,-3.62978559029666,-734035.6666666666,0.0,0.5274509856151347,0.0,-0.010181506161558,680319.0,0.0,407535522.6666667,0.0,0.0480120928305296,680319.0,734035.6666666666,-0.0037023333333333,137375.0,0.0,0.0,0.0,0,MMTIF,Micromem Technologies Inc.
33.910938249131526,6.178806254525578,3036492.333333333,-0.0430554791417006,0.745422126064096,0.0,15206056.943333331,-110184.66666666669,52.909148338625016,-0.486758187348258,37.29244489608163,1260271.6666666667,-0.0106849347692887,2021.0,1167910.6666666667,-272741.0,-380584.3333333333,-335507.6666666667,1167910.6666666667,-3882343.6666666665,1463737.3333333333,6252053.0,-0.2907498853374479,171657.66666666666,11243528.0,-0.1145212818598507,764105.3333333334,47.46985859530182,1.369623373324315,3.892954418642225,1354892.3333333333,581695.0,6.178806254525578,-81978.33333333333,5.040766754734804,3.436320296223862,0.9553970355608192,1.2866376404004742,4162983.3333333335,5.040766754734804,2860319.6666666665,0.013711852176716,1.1303360980031352,5626720.666666667,10547955.0,-0.1133975744028452,1122407.3333333333,0.8195775586306432,-0.0345774806788746,6947626.0,0,INLX,"Intellinetics, Inc."
2.9789864419525727,2.207729579679734,20268333.33333333,0.2200931108596805,0.2735685998897351,3835333.3333333335,51977224.6,-375000.0,36.469815426714426,0.2079505298387179,8.73518503561848,2501833.333333333,-19.22206788925964,2021.0,5985000.0,5539000.0,14690333.333333334,6114000.0,5985000.0,-1298000.0,1113666.6666666667,6598000.0,0.1286599919962666,214000.0,23752000.0,0.2769053763229477,-404666.6666666667,7.9546990450366595,2.175078927967109,-0.1016920440862638,6307000.0,0.0,2.207729579679734,5938333.333333333,0.0,0.0075486852801561,-0.0078999239513593,1.1772604286396549,1649000.0,0.0,20004000.0,0.009192845961457,0.0217846493141798,2762666.6666666665,17813666.666666668,0.2733333333333334,6186000.0,0.7315723078683525,0.2497858525275672,12536333.333333334,0,MNDO,MIND C.T.I. Ltd
1487.7124353372774,0.4092420597754153,107486000.0,-0.0756459807385619,0.7387535158809567,0.0,4846296036.36,-133846000.0,1509.653880103935,12.129172332470418,1.3655523235400526,30457094500.0,-0.3741784999898462,2022.0,3548964000.0,1759316000.0,10026727000.0,1759316000.0,3548964000.0,-2184530000.0,1946075000.0,2614754000.0,127.46076909958536,127391000.0,8906406000.0,14.344922258553463,34735000.0,0.8501633255113322,0.5441359889005732,2.95204491724452,1794362000.0,193069000.0,0.4092420597754153,-1179243000.0,0.6488600094098498,0.4586693235676219,0.3126986976488348,112.89074252376096,668679000.0,0.6488600094098498,104899000.0,0.0143033003435953,0.1275854825818367,2614754000.0,10085649000.0,13.999665072660626,6041558000.0,0.1964822240226756,-0.1324039124198919,1435511000.0,1,PAGS,PagSeguro Digital Ltd.
81.49903448671569,0.6014664674155454,3830666.6666666665,0.0140399657595417,0.3232721301612926,362333.3333333333,15588323.333333334,647000.0,120.28724934770096,-0.0270152104831249,7.691364344181476,8731166.666666666,4.99884902721681,2021.0,2257333.333333333,782666.6666666666,15143333.333333334,1116666.6666666667,2257333.333333333,-1209333.3333333333,589333.3333333334,7870000.0,-0.0863068305461379,260666.66666666663,36997333.333333336,0.2472562832505676,935666.6666666666,7.149532940646096,0.4292272003030885,-0.1612934454661175,6652000.0,2295000.0,0.6014664674155454,474666.6666666667,27.30203963225813,0.061331637958426,0.0595234733300132,6.908516153048903,7425000.0,27.30203963225813,3736333.3333333335,0.0067109679900531,0.0475639662288615,8014333.333333333,35977666.666666664,0.2388245388245388,4485000.0,0.9429198799991148,0.0087727285078213,8889666.666666666,0,TRT,Trio-Tech International
